"","from","Augur","Digix","Golem"
"3593",9.08753652355682e+47,1,0,0
"3594",9.09322864963777e+47,0,1,0
"3595",9.09343616189566e+47,0,0,5
"3596",9.09590956705886e+47,0,0,2
"3597",9.0992355211566e+47,1,0,0
"3598",9.09931025920435e+47,0,5,0
"3599",9.10068247254955e+47,35,0,0
"3600",9.10291584426006e+47,0,0,1
"3601",9.10310541337792e+47,0,4,0
"3602",9.103352346052e+47,0,11,0
"3603",9.1035067495108e+47,0,7,0
"3604",9.10412547715248e+47,0,0,4
"3605",9.10618640437129e+47,0,0,1
"3606",9.10873081288262e+47,0,0,1
"3607",9.10958480873634e+47,0,1,0
"3608",9.11170755032763e+47,0,0,2
"3609",9.11279044727459e+47,0,1,0
"3610",9.11294932722726e+47,0,0,1
"3611",9.11426526278701e+47,0,0,1
"3612",9.11674158027345e+47,0,0,6
"3613",9.11998968976559e+47,0,1,0
"3614",9.12638964675778e+47,0,2,0
"3615",9.126651144831e+47,0,17,0
"3616",9.12702951360035e+47,0,1,0
"3617",9.12850058538445e+47,36,0,0
"3618",9.12877927026024e+47,2,0,0
"3619",9.1289267279648e+47,2,0,0
"3620",9.13259363832179e+47,1,0,0
"3621",9.13303804874767e+47,0,0,1
"3622",9.13403281915735e+47,0,1,0
"3623",9.13427388755578e+47,2,2,0
"3624",9.13497877315657e+47,2,0,0
"3625",9.14144024906721e+47,0,0,1
"3626",9.14322321177382e+47,3,0,0
"3627",9.14613677169786e+47,1,0,0
"3628",9.14668156736432e+47,1,0,0
"3629",9.1492045115972e+47,0,0,1
"3630",9.14946482581866e+47,1,0,0
"3631",9.15455053286884e+47,0,0,3
"3632",9.15929895144816e+47,0,0,3
"3633",9.15999125089747e+47,2,0,0
"3634",9.16611998281597e+47,6,0,0
"3635",9.17188493894799e+47,1,0,0
"3636",9.17411529858165e+47,0,1,0
"3637",9.17636184568918e+47,0,2,0
"3638",9.18105611310847e+47,0,0,1
"3639",9.18251861174631e+47,1,3,0
"3640",9.18610773258569e+47,0,1,0
"3641",9.19634907330929e+47,0,0,3
"3642",9.20427186594831e+47,0,1,0
"3643",9.20462455770961e+47,0,1,0
"3644",9.20817668541199e+47,0,1,0
"3645",9.20921324083173e+47,1,0,0
"3646",9.21452827279781e+47,0,2,0
"3647",9.21655020466414e+47,5,0,0
"3648",9.21685359411205e+47,0,0,1
"3649",9.21830159741723e+47,0,0,1
"3650",9.21864914370123e+47,0,5,0
"3651",9.21865843423843e+47,0,0,1
"3652",9.22623796059119e+47,0,1,0
"3653",9.23226050729779e+47,0,0,1
"3654",9.23696418116655e+47,3,0,0
"3655",9.23785331583181e+47,0,1,0
"3656",9.23788469528599e+47,0,2,0
"3657",9.24236965777327e+47,0,16,0
"3658",9.24535363763397e+47,0,0,1
"3659",9.24904091585556e+47,0,0,5
"3660",9.25002788894905e+47,0,0,3
"3661",9.25150844823621e+47,0,1,0
"3662",9.251690807359e+47,3,0,0
"3663",9.25526655426617e+47,1,0,0
"3664",9.25577667609951e+47,0,2,0
"3665",9.25707678554333e+47,0,1,0
"3666",9.26049991875309e+47,0,0,1
"3667",9.26201756312593e+47,0,2,0
"3668",9.26251822848814e+47,0,1,0
"3669",9.26485458104683e+47,0,0,2
"3670",9.26487360777809e+47,0,1,0
"3671",9.27059548409164e+47,1,0,0
"3672",9.27348651985772e+47,0,1,0
"3673",9.27586763237756e+47,0,0,1
"3674",9.2789041594292e+47,0,2,0
"3675",9.28129533694665e+47,0,0,6
"3676",9.28493482943485e+47,0,0,3
"3677",9.28624054304966e+47,472,0,0
"3678",9.28905228802608e+47,2,0,0
"3679",9.29026157499507e+47,0,1,0
"3680",9.29101314015244e+47,3,0,0
"3681",9.2910233833022e+47,0,1,0
"3682",9.29340704014864e+47,0,0,5
"3683",9.29728733709687e+47,0,0,2
"3684",9.29743512928505e+47,0,0,1
"3685",9.2978992636338e+47,0,0,3
"3686",9.30258481504926e+47,0,3,0
"3687",9.31353186375828e+47,0,0,6
"3688",9.32268626211799e+47,1,0,0
"3689",9.32538792390653e+47,0,1,0
"3690",9.32653302834269e+47,0,0,2
"3691",9.32829649019181e+47,0,1,0
"3692",9.32994831720268e+47,0,1,0
"3693",9.33026870918241e+47,0,1,0
"3694",9.33318374906676e+47,8,0,0
"3695",9.33418529969924e+47,0,1,0
"3696",9.33451565396291e+47,0,0,1
"3697",9.33526439772299e+47,0,0,1
"3698",9.33760933367807e+47,0,1,0
"3699",9.33841709547439e+47,0,17,1
"3700",9.34180247676593e+47,0,0,1
"3701",9.34190683051532e+47,6,0,0
"3702",9.34475145730692e+47,0,1,0
"3703",9.34601125756608e+47,0,1,0
"3704",9.34807437223665e+47,1,0,0
"3705",9.34846008146507e+47,1,0,0
"3706",9.35079653048434e+47,25,0,0
"3707",9.35857107492607e+47,2,0,0
"3708",9.36096851182924e+47,0,1,0
"3709",9.36281914510196e+47,0,0,1
"3710",9.36354255673473e+47,0,2,0
"3711",9.36458161214658e+47,0,1,0
"3712",9.36851274073641e+47,0,0,1
"3713",9.36944759638332e+47,35,0,0
"3714",9.37029551415567e+47,0,3,0
"3715",9.37169768287434e+47,1,0,0
"3716",9.37631355291643e+47,0,1,0
"3717",9.37895907294475e+47,0,0,3
"3718",9.38363983661164e+47,0,2,0
"3719",9.39050603260432e+47,0,16,0
"3720",9.39170090471845e+47,0,1,0
"3721",9.39330458366306e+47,0,1,0
"3722",9.3958129674489e+47,0,1,0
"3723",9.39859078126403e+47,0,1,0
"3724",9.40104525520661e+47,0,0,5
"3725",9.40443556298016e+47,0,4,0
"3726",9.4098624999066e+47,0,0,1
"3727",9.41633167971202e+47,3,0,0
"3728",9.41710386884592e+47,0,2,0
"3729",9.41845134836713e+47,5,0,0
"3730",9.4187177024273e+47,0,3,0
"3731",9.42190621919858e+47,0,1,25
"3732",9.42294339406292e+47,0,0,1
"3733",9.42800858728948e+47,0,0,6
"3734",9.43269330536985e+47,0,1,0
"3735",9.43367225842334e+47,0,0,1
"3736",9.43754618639807e+47,0,8,0
"3737",9.44067339605385e+47,3,0,0
"3738",9.44503141032662e+47,0,0,2
"3739",9.44528668035446e+47,0,0,1
"3740",9.4493516601763e+47,0,1,0
"3741",9.45125357846759e+47,0,0,1
"3742",9.45801109187674e+47,49,0,28
"3743",9.45869239919659e+47,0,3,0
"3744",9.46006064884797e+47,0,1,0
"3745",9.4617505533424e+47,0,0,3
"3746",9.46419771489374e+47,0,0,1
"3747",9.46733615668651e+47,0,1,0
"3748",9.46790754107527e+47,0,0,1
"3749",9.46844173191066e+47,0,1,0
"3750",9.46942454079959e+47,1,0,0
"3751",9.46971292567647e+47,0,0,2
"3752",9.46972566954057e+47,0,1,0
"3753",9.47241853923497e+47,0,0,5
"3754",9.47336307744926e+47,0,2,0
"3755",9.47492398852689e+47,0,1,0
"3756",9.47838780832576e+47,1,0,0
"3757",9.48279970134398e+47,3,0,0
"3758",9.48586306074897e+47,0,1,0
"3759",9.4860651139551e+47,0,1,0
"3760",9.49120734398767e+47,0,0,2
"3761",9.49134059540076e+47,0,2,0
"3762",9.49327785728006e+47,0,0,14
"3763",9.49588104642421e+47,3,0,0
"3764",9.49802669271242e+47,7,4,0
"3765",9.4996264058922e+47,0,0,3
"3766",9.50044223163773e+47,2,0,0
"3767",9.50128142142552e+47,0,1,0
"3768",9.50147887833973e+47,0,0,2
"3769",9.50551388812898e+47,0,1,0
"3770",9.50580841973698e+47,0,1,0
"3771",9.50966596454326e+47,0,0,1
"3772",9.51262014581072e+47,1,0,0
"3773",9.51957903083725e+47,0,1,0
"3774",9.52055609116982e+47,0,1,0
"3775",9.52147398543855e+47,1,0,0
"3776",9.5244896127858e+47,0,0,1
"3777",9.5248104968495e+47,0,1,0
"3778",9.52713124726054e+47,31,0,0
"3779",9.52752739086923e+47,0,13,23
"3780",9.531822441446e+47,0,2,0
"3781",9.535199533816e+47,0,0,2
"3782",9.53635675447518e+47,0,0,1
"3783",9.53704366234367e+47,0,0,3
"3784",9.53843012645472e+47,35,0,0
"3785",9.53914089147333e+47,0,1,0
"3786",9.53947399977467e+47,1,0,0
"3787",9.54152000001716e+47,0,0,1
"3788",9.54157171690321e+47,0,1,0
"3789",9.54525389233829e+47,1,0,0
"3790",9.54790708493155e+47,0,0,8
"3791",9.55231726797157e+47,2,0,0
"3792",9.55243737032374e+47,0,0,1
"3793",9.55355193257833e+47,5,0,0
"3794",9.55433421618815e+47,35,0,0
"3795",9.55511222281357e+47,0,0,1
"3796",9.55575749873569e+47,0,1,0
"3797",9.56087234923998e+47,1,0,0
"3798",9.56323700213161e+47,0,0,1
"3799",9.57512414203128e+47,2,0,0
"3800",9.57583464862249e+47,0,0,11
"3801",9.57745178335165e+47,0,0,3
"3802",9.58076481146551e+47,3,0,0
"3803",9.58078230852973e+47,0,1,0
"3804",9.58223075638743e+47,1,0,0
"3805",9.58374444012812e+47,3,6,3
"3806",9.58444010508675e+47,0,0,6
"3807",9.58521244040904e+47,2,0,2
"3808",9.5865568703169e+47,0,1,0
"3809",9.58832127923573e+47,0,0,2
"3810",9.59021420521495e+47,0,0,4
"3811",9.59033969096541e+47,0,0,1
"3812",9.59235036049234e+47,1,0,0
"3813",9.59258790192472e+47,0,2,0
"3814",9.59395481359589e+47,3,0,0
"3815",9.59431392807194e+47,0,0,2
"3816",9.59997849406818e+47,1,0,0
"3817",9.60685108273662e+47,0,0,4
"3818",9.60782713917918e+47,2,0,0
"3819",9.61081698527142e+47,0,0,1
"3820",9.61095591493384e+47,0,0,1
"3821",9.61226859095567e+47,0,1,0
"3822",9.61443262566552e+47,0,1,0
"3823",9.61797195240874e+47,1,0,0
"3824",9.6254680357497e+47,0,0,2
"3825",9.62686309534292e+47,1,0,0
"3826",9.62779436278976e+47,2,0,0
"3827",9.62872189499999e+47,0,1,0
"3828",9.62878633356334e+47,0,0,1
"3829",9.62895926959668e+47,1,0,0
"3830",9.62995586915231e+47,0,0,1
"3831",9.6305688193898e+47,0,35,0
"3832",9.63418243452203e+47,35,0,0
"3833",9.63427664133908e+47,5,0,0
"3834",9.64087414767653e+47,1,0,0
"3835",9.64111686983039e+47,0,0,1
"3836",9.64304769418437e+47,0,1,0
"3837",9.64512915088917e+47,0,1,0
"3838",9.6506769381905e+47,2,0,0
"3839",9.65397846504008e+47,0,7,7
"3840",9.65403468270496e+47,0,0,3
"3841",9.65436584404065e+47,0,2,0
"3842",9.65521941853661e+47,1,0,0
"3843",9.65826368451201e+47,0,3,0
"3844",9.65848893042864e+47,2,0,0
"3845",9.65991618934901e+47,0,0,1
"3846",9.66378493296923e+47,0,1,0
"3847",9.66504795735706e+47,0,3,0
"3848",9.66711555951977e+47,0,2,0
"3849",9.66802274402867e+47,0,0,23
"3850",9.66860370004119e+47,0,1,0
"3851",9.66946807716026e+47,0,0,1
"3852",9.67560590510899e+47,2,0,0
"3853",9.67887452619477e+47,0,1,0
"3854",9.67973112199686e+47,2,0,0
"3855",9.6798619204564e+47,0,1,0
"3856",9.68163233538969e+47,0,0,2
"3857",9.68239145243907e+47,0,0,1
"3858",9.68420758218643e+47,1,0,0
"3859",9.68807866712733e+47,1,0,0
"3860",9.68809235954256e+47,0,0,2
"3861",9.69039522921855e+47,0,1,0
"3862",9.69346845431976e+47,1,0,0
"3863",9.69451970286807e+47,1,0,0
"3864",9.69561374667752e+47,2,0,0
"3865",9.69672819542888e+47,0,5,0
"3866",9.69789279187906e+47,0,0,4
"3867",9.69818499785065e+47,0,1,0
"3868",9.69878293754616e+47,2,0,0
"3869",9.71220670390441e+47,1,0,0
"3870",9.7132434355034e+47,0,0,3
"3871",9.71408152223494e+47,0,1,0
"3872",9.71431002910852e+47,0,1,0
"3873",9.7149117565873e+47,0,1,0
"3874",9.71544815829591e+47,0,0,2
"3875",9.71895790069228e+47,2,0,0
"3876",9.7193698229305e+47,0,0,1
"3877",9.72302230401917e+47,0,1,0
"3878",9.72649230571475e+47,1,0,0
"3879",9.72693377274653e+47,0,0,2
"3880",9.73129939631771e+47,0,0,3
"3881",9.73361700869589e+47,0,4,0
"3882",9.73454269796197e+47,0,1,0
"3883",9.73632615097548e+47,0,4,0
"3884",9.73766960260116e+47,0,3,0
"3885",9.73865858245652e+47,0,0,2
"3886",9.73895545681832e+47,8,0,0
"3887",9.73979306590126e+47,0,1,0
"3888",9.74134987860529e+47,0,0,1
"3889",9.74169085412301e+47,0,1,0
"3890",9.7416989377044e+47,3,0,0
"3891",9.74322807677181e+47,0,1,0
"3892",9.74405228319774e+47,0,0,1
"3893",9.75772834192665e+47,0,1,0
"3894",9.75819989866887e+47,1,0,0
"3895",9.76401981710938e+47,0,1,0
"3896",9.76414427251689e+47,2,0,0
"3897",9.76540639596097e+47,0,2,0
"3898",9.76595405221359e+47,1,0,0
"3899",9.76619348272382e+47,1302,0,0
"3900",9.76731835732948e+47,0,5,0
"3901",9.77263539458028e+47,0,0,3
"3902",9.77501005822369e+47,0,3,0
"3903",9.77819723972466e+47,3,0,0
"3904",9.77887792070125e+47,0,1,0
"3905",9.78993060836896e+47,0,4,0
"3906",9.79283491541136e+47,0,0,6
"3907",9.79443757169726e+47,0,3,0
"3908",9.79605307840787e+47,1,0,0
"3909",9.79706043718424e+47,0,1,0
"3910",9.79788933306934e+47,0,1,0
"3911",9.79949402962723e+47,39,0,0
"3912",9.80386771181359e+47,1,0,2
"3913",9.80618182905938e+47,0,5,0
"3914",9.80649482430699e+47,0,1,0
"3915",9.80920333959662e+47,0,1,0
"3916",9.81438465222934e+47,1,0,0
"3917",9.81511533059093e+47,0,0,1
"3918",9.8163026948918e+47,1,0,0
"3919",9.81764583976585e+47,0,2,0
"3920",9.81998026961582e+47,2,0,0
"3921",9.82064962699766e+47,0,7,0
"3922",9.82142741059864e+47,0,0,69
"3923",9.82145896672694e+47,0,0,1
"3924",9.82447064961856e+47,0,0,1
"3925",9.82542947217915e+47,2,0,0
"3926",9.82931474293767e+47,4,0,0
"3927",9.83073866214969e+47,0,0,2
"3928",9.8309868008704e+47,0,0,2
"3929",9.83114825267501e+47,1,0,0
"3930",9.83299797997896e+47,1,0,0
"3931",9.83390066704675e+47,3,0,0
"3932",9.83804989298456e+47,0,4,0
"3933",9.84571558870394e+47,1,0,0
"3934",9.85554004302205e+47,0,0,2
"3935",9.86115169305895e+47,0,1,0
"3936",9.86126248927792e+47,0,0,3
"3937",9.86338157808945e+47,1,0,0
"3938",9.87046260204094e+47,0,0,1
"3939",9.87047432371294e+47,0,0,6
"3940",9.87311949627206e+47,0,2,0
"3941",9.87867119499069e+47,0,0,2
"3942",9.87870388142547e+47,0,1,0
"3943",9.87967239540873e+47,1,0,0
"3944",9.88153906326752e+47,0,0,4
"3945",9.88413833663741e+47,1,0,0
"3946",9.88460948465094e+47,0,1,0
"3947",9.88985816317085e+47,1,0,0
"3948",9.90372313548294e+47,0,7,0
"3949",9.9042162265638e+47,0,4,0
"3950",9.90499113931605e+47,3,3,9
"3951",9.90889894724199e+47,1,0,1
"3952",9.91293533016196e+47,0,0,2
"3953",9.91540579216232e+47,1,0,0
"3954",9.91543522338346e+47,1,0,0
"3955",9.92201622143152e+47,0,4,0
"3956",9.92409060806319e+47,2,0,0
"3957",9.92523470489361e+47,0,1,0
"3958",9.93044952894623e+47,1,0,0
"3959",9.93169769579454e+47,0,4,3
"3960",9.93255667596309e+47,0,0,9
"3961",9.93638327902308e+47,1,0,0
"3962",9.93739522876569e+47,0,0,1
"3963",9.93740934939334e+47,0,2,0
"3964",9.93787794004801e+47,0,1,0
"3965",9.93901594684613e+47,0,1,0
"3966",9.93935245779038e+47,1,0,0
"3967",9.94149558443989e+47,1,0,0
"3968",9.94227228679509e+47,0,1,0
"3969",9.94709360157512e+47,0,1,0
"3970",9.94984665431588e+47,1,0,0
"3971",9.95085617783007e+47,10,0,0
"3972",9.95329884832082e+47,0,7,0
"3973",9.95567447206848e+47,0,1,0
"3974",9.96311060076526e+47,4,0,0
"3975",9.96869979797303e+47,0,0,3
"3976",9.96878417540011e+47,1,0,0
"3977",9.96990933152809e+47,0,3,0
"3978",9.97021908092145e+47,0,0,2
"3979",9.97047113171984e+47,0,0,5
"3980",9.97202724122145e+47,0,1,0
"3981",9.97500338699372e+47,0,12,0
"3982",9.97537707329028e+47,0,0,3
"3983",9.9754161487727e+47,0,0,1
"3984",9.98057937069171e+47,1,0,0
"3985",9.98144970664248e+47,0,1,0
"3986",9.99241587893273e+47,3,3,0
"3987",9.99647174699669e+47,0,1,0
"3988",1.00023455469741e+48,0,1,0
"3989",1.00076668203769e+48,5,0,0
"3990",1.00089196353034e+48,0,0,2
"3991",1.00093787238851e+48,0,1,0
"3992",1.00108780447501e+48,20,0,0
"3993",1.00117210474814e+48,3,0,0
"3994",1.00164459305965e+48,1,0,0
"3995",1.00210397239449e+48,2,0,0
"3996",1.00259768222518e+48,0,1,3
"3997",1.00337910704623e+48,1,0,0
"3998",1.00343399404432e+48,0,0,21
"3999",1.00411466730251e+48,0,0,3
"4000",1.00419662903886e+48,0,1,0
"4001",1.00442430443627e+48,0,1,0
"4002",1.00452666376928e+48,4,0,0
"4003",1.00490103280855e+48,35,0,0
"4004",1.00498270746423e+48,0,1,0
"4005",1.00510090608803e+48,0,0,1
"4006",1.00540947810433e+48,1,0,0
"4007",1.00612036720229e+48,0,0,32
"4008",1.00616132408734e+48,0,1,0
"4009",1.00658822600983e+48,1,0,0
"4010",1.00660388740032e+48,1,0,0
"4011",1.00679859606947e+48,0,1,0
"4012",1.0075978752468e+48,1,0,0
"4013",1.00860384429369e+48,0,0,4
"4014",1.00870279820323e+48,0,1,0
"4015",1.00922282440364e+48,35,0,0
"4016",1.00933558424163e+48,2,0,0
"4017",1.00946634589715e+48,0,0,1
"4018",1.00949248418175e+48,4,0,0
"4019",1.00969746109522e+48,0,1,0
"4020",1.009961390752e+48,0,0,1
"4021",1.01030565637754e+48,2,0,0
"4022",1.01098513439821e+48,0,1,0
"4023",1.01100670329014e+48,0,0,1
"4024",1.01162172142999e+48,0,0,1
"4025",1.01197794322107e+48,0,1,0
"4026",1.01206641956733e+48,3,0,0
"4027",1.01215085019824e+48,0,1,0
"4028",1.01218077451521e+48,0,2,0
"4029",1.0130374990746e+48,0,1,0
"4030",1.01336919810849e+48,0,1,0
"4031",1.01348305561468e+48,0,0,5
"4032",1.01355117024135e+48,0,0,4
"4033",1.0137934152137e+48,4,0,0
"4034",1.01386470288098e+48,0,0,1
"4035",1.01411702040011e+48,0,1,0
"4036",1.01411978726029e+48,1,0,0
"4037",1.01412233934675e+48,1,0,0
"4038",1.014395594596e+48,0,1,0
"4039",1.01464530748311e+48,0,6,0
"4040",1.01484167825233e+48,0,1,0
"4041",1.01500651954237e+48,0,1,0
"4042",1.01503851909704e+48,0,0,1
"4043",1.01516665452881e+48,0,0,2
"4044",1.01517498403225e+48,0,0,1
"4045",1.01535171343942e+48,0,2,0
"4046",1.01540282131021e+48,0,0,3
"4047",1.01550509796198e+48,0,1,0
"4048",1.01564886651041e+48,0,0,1
"4049",1.01567117025255e+48,0,0,1
"4050",1.01614730153121e+48,0,1,0
"4051",1.01624332793468e+48,0,0,2
"4052",1.01637448597158e+48,0,1,0
"4053",1.01684225299173e+48,0,0,1
"4054",1.01686266726275e+48,0,0,4
"4055",1.01812610750049e+48,0,0,1
"4056",1.01820527784653e+48,2,0,0
"4057",1.01842888742573e+48,1,0,0
"4058",1.01866415537277e+48,1,0,0
"4059",1.01887075909954e+48,0,1,0
"4060",1.01910546601678e+48,0,0,1
"4061",1.01985884232677e+48,1,0,0
"4062",1.02032935781143e+48,0,1,0
"4063",1.02103933246573e+48,0,0,3
"4064",1.02104706267446e+48,244,0,0
"4065",1.02111813320918e+48,0,1,0
"4066",1.02129687661164e+48,0,1,0
"4067",1.02144543127868e+48,2,0,0
"4068",1.02144599535785e+48,0,1,0
"4069",1.02154884261014e+48,0,0,1
"4070",1.02167743050539e+48,0,0,5
"4071",1.02169737998526e+48,1,0,0
"4072",1.02187483748448e+48,1,0,0
"4073",1.02242969576723e+48,0,1,0
"4074",1.02247978120556e+48,0,1,0
"4075",1.02248063721189e+48,0,1,0
"4076",1.02259310664329e+48,0,0,14
"4077",1.02263027826293e+48,1,0,0
"4078",1.02271226092233e+48,2,0,0
"4079",1.02280467374427e+48,1,0,0
"4080",1.02284247743226e+48,0,3,0
"4081",1.02296575245637e+48,0,1,0
"4082",1.02362511492898e+48,2,0,0
"4083",1.02372791974093e+48,0,0,1
"4084",1.02379162433459e+48,0,0,2
"4085",1.02385139585617e+48,4,0,0
"4086",1.02408707456077e+48,0,1,0
"4087",1.02418380425271e+48,1,0,0
"4088",1.02426790485764e+48,0,0,2
"4089",1.02488744977197e+48,0,1,0
"4090",1.02522523632726e+48,0,0,4
"4091",1.0256719106949e+48,10,0,0
"4092",1.02576374429792e+48,0,0,1
"4093",1.02602697807057e+48,0,0,1
"4094",1.02691190366336e+48,0,1,4
"4095",1.02697741832027e+48,0,4,0
"4096",1.02731075747012e+48,0,1,0
"4097",1.02781358703162e+48,0,0,3
"4098",1.02826377242805e+48,4,0,0
"4099",1.02827966809924e+48,1,0,0
"4100",1.02835512544815e+48,1,0,0
"4101",1.02876268045165e+48,0,0,1
"4102",1.0290725444696e+48,1,0,0
"4103",1.02907941523029e+48,0,0,2
"4104",1.02932399427147e+48,0,3,0
"4105",1.02938485822747e+48,0,0,1
"4106",1.02954270861082e+48,0,0,3
"4107",1.02958896480932e+48,0,4,0
"4108",1.02976992906926e+48,0,3,0
"4109",1.0299894645057e+48,0,0,5
"4110",1.0300981479491e+48,0,0,1
"4111",1.03034745810247e+48,2,0,0
"4112",1.03049048226492e+48,0,1,0
"4113",1.03076031300173e+48,5,0,0
"4114",1.03145291960429e+48,0,1,0
"4115",1.03196323766969e+48,0,1,0
"4116",1.0319715546288e+48,2,0,13
"4117",1.03219804935665e+48,0,0,2
"4118",1.03223506336932e+48,0,0,2
"4119",1.03267598003267e+48,0,2,0
"4120",1.03311949484628e+48,0,0,2
"4121",1.03312748754915e+48,0,0,5
"4122",1.03382586755277e+48,0,1,0
"4123",1.03387636648622e+48,2,0,0
"4124",1.0339330412762e+48,0,1,0
"4125",1.03439716956355e+48,4,0,0
"4126",1.03461631029233e+48,1,0,0
"4127",1.03481837985054e+48,0,5,0
"4128",1.0352107605517e+48,0,0,1
"4129",1.03531153978518e+48,0,0,2
"4130",1.03574390071906e+48,0,1,0
"4131",1.03589981125231e+48,0,0,2
"4132",1.03666997963848e+48,2,0,0
"4133",1.03688556044011e+48,2,1,0
"4134",1.03693320463843e+48,0,1,0
"4135",1.03693420109464e+48,0,7,0
"4136",1.03749523650029e+48,2,0,0
"4137",1.03751518011816e+48,2,0,0
"4138",1.03759790799047e+48,1,0,0
"4139",1.03761656390605e+48,0,1,0
"4140",1.03767721203941e+48,4,0,0
"4141",1.03785261886017e+48,1,0,0
"4142",1.03816444373049e+48,2,0,0
"4143",1.03827082547533e+48,0,1,0
"4144",1.03834000989814e+48,0,1,0
"4145",1.03858408412606e+48,0,1,0
"4146",1.03861714875548e+48,0,1,0
"4147",1.03924411281552e+48,0,0,1
"4148",1.03935623950234e+48,1,0,0
"4149",1.03938297385017e+48,0,0,5
"4150",1.03987350568628e+48,0,1,0
"4151",1.03997752906902e+48,0,0,1
"4152",1.04036832095901e+48,0,0,5
"4153",1.04068323648375e+48,0,2,0
"4154",1.04107532257311e+48,1,0,0
"4155",1.04109547574873e+48,0,2,0
"4156",1.04117460410578e+48,0,1,0
"4157",1.04122867242703e+48,0,0,2
"4158",1.04148417579678e+48,0,0,2
"4159",1.04218462291665e+48,0,1,0
"4160",1.04248270859762e+48,0,0,5
"4161",1.04262462762202e+48,2,0,0
"4162",1.0427314843315e+48,0,0,4
"4163",1.04273537922963e+48,4,0,0
"4164",1.04312496739591e+48,1,0,0
"4165",1.04318439669535e+48,2,0,0
"4166",1.04339991764116e+48,0,1,0
"4167",1.04376031847605e+48,0,0,3
"4168",1.04387833390287e+48,0,0,1
"4169",1.04388644570055e+48,0,0,1
"4170",1.04400933382369e+48,0,0,2
"4171",1.04453461024316e+48,0,0,5
"4172",1.04463881369963e+48,0,1,0
"4173",1.04567265244157e+48,3,0,0
"4174",1.04673195141813e+48,1,0,0
"4175",1.04688148980354e+48,0,0,1
"4176",1.04689443102467e+48,0,0,1
"4177",1.04783170388959e+48,1,0,0
"4178",1.04824633378089e+48,6,0,0
"4179",1.04835569160562e+48,0,1,0
"4180",1.04919977707556e+48,3,0,0
"4181",1.04944749474996e+48,8,7,0
"4182",1.04969075844397e+48,0,0,7
"4183",1.04982643656257e+48,35,0,0
"4184",1.04991641371096e+48,0,0,2
"4185",1.05020419025789e+48,1,0,0
"4186",1.0516638988964e+48,3,0,0
"4187",1.05198333529117e+48,0,0,1
"4188",1.05204881561407e+48,0,2,0
"4189",1.05226771121417e+48,0,0,2
"4190",1.05227960496748e+48,0,1,0
"4191",1.05243240073613e+48,0,1,0
"4192",1.05247687482762e+48,0,4,0
"4193",1.05290851846747e+48,1,0,0
"4194",1.05316108812348e+48,2,0,0
"4195",1.05325573329215e+48,0,0,4
"4196",1.05341314431236e+48,2,0,0
"4197",1.0535789985411e+48,14,0,0
"4198",1.05436673213987e+48,0,0,1
"4199",1.0544464448141e+48,0,1,0
"4200",1.05489251419646e+48,5,0,0
"4201",1.05508514153182e+48,0,0,6
"4202",1.05515291019691e+48,0,2,0
"4203",1.05548856512438e+48,0,1,0
"4204",1.05561532211072e+48,0,2,0
"4205",1.05616852719538e+48,0,3,0
"4206",1.05647845638411e+48,0,0,1
"4207",1.0568510125562e+48,0,0,1
"4208",1.05718534740585e+48,2,2,0
"4209",1.05735867735197e+48,0,1,0
"4210",1.05754641589474e+48,0,0,2
"4211",1.05759698065706e+48,1,0,0
"4212",1.05798581679701e+48,0,2,0
"4213",1.05805739225485e+48,3,0,0
"4214",1.05834855186155e+48,0,1,0
"4215",1.05850612232569e+48,0,3,0
