,Augur,ICONOMI,Golem,Digix,Pluton (Plutus),SingularDTV,First Blood,VSice (VDlice),Hacker Gold (Ether.camp),Maker DAO,Chrono Bank,Unicorns (Ethereum Fundation),Xaurum,Acade City,Swarm City,Bitpark Coin,Round
0x378e6582e4e3723f7076c7769eef6febf51258e1,0,0,0,0,0,625000,0,0,0,0,0,0,0,0,0,0,0
0x378ee85bedba91c3235049ef8d76efb43f616757,0,0,0,0,0,0,0,0,0,0,674560,0,0,0,0,0,0
0x378fcbca01268d5d93b7047050e5f7d7f688f5f3,10000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3791e4b3efeb8cec771fb645509ae85978d0b1da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x379e00400e6c4fb0076ef7fee17c90cdab35e707,0,0,0,0,0,0,0,406250000000000000,0,0,0,0,0,0,0,0,0
0x379ec2b5e218148018f836a5126ea80795774f98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37af977c66fa327569e5ededd9751a66e7712530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37afac0d2ab65bbed14a254b8ab52514b69482c5,0,0,0,0,0,0,0,0,0,0,36536236780,0,0,0,0,0,0
0x37b6256f287cba0d7fb006cd3ad741074430e2ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37b84a014ed17ed60402ba3ab6eaccbbbb9fcc2c,487500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37bdc1b9603247c0e3eb78bafa38170b7bcb10ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37c492945cfc9b3b0d589ac0f9cd52c9f85e7087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37cb6dbff29927cb54c0cd95e1ed96b60ac0d41b,0,0,0,0,0,6928,0,0,0,0,0,0,0,0,0,0,0
0x37d167092d7f6020c541d0e05057f0ffe9cb78ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37d2941b5a18a31b05a56a6b2ceb8e52959326fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37d65d29c002f8524686f5502a8ba32af2e55712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37d7fe126b896ea132a23679358dea887640e666,0,0,38022813678212900000,50316387149,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37dace43ec24e6fd5e5c849a3ca128a9b65a0c61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37db1a347410d4db5014d797ad4449da5fc70d6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37e0ab7beed58d17b4472f890e47d2e8451fc5fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37e53de3de9aca4709f51c03ba93bfccb2dd62c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37e771d768611fde05532f2cf71be34f72ee618f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37eda4b88aeb0fe63ba277e497dc4e1fa249e94b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37ede2421c3b14563ce00ae9325d6b9a961b3f47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37f22d33056d4c71282619bc4e9fc6adaf4901f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37fa6ecabafd6458a0ab08e1b957043cae2e10bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3802815237843fe6e6c5dc557a8dfe09df23083c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x380306012b11fab1d90eaf9cd5f550e34c2296dd,0,0,0,0,0,0,140000999999999999974995,0,0,0,0,0,0,0,0,0,0
0x38087060c7bbaecee82307d479272fe595d5d801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38089c122684b1a40665ed937105ccb2123ad824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x380b1db4d57eb385ce45451cf7d60b033e3de961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x380b35b76dcabf207283a604ef7c91e667fbb639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3814d6b70bc0f957238c52a79f54ba7d274615ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3815f7f07e8a638822919ddcce1f09174bea74c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x381f91bb600ed871770b5edc2ba0f1dbd4e0bba7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38271a29a8c33c7589c9a497fff8a609cd6db536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3827e2ddf5e448fad782d8b7a8ccd738b05fca1c,0,0,0,0,0,0,512878219720000000000,0,0,4081629999999999999,0,0,0,0,0,0,0
0x3828104cb3d7a22c08f0439fac16b82931630425,0,50800000000000000000,40023924260000000000,0,0,29,0,236120921290000000000,0,0,200000000,0,22100000000,11040000000000000000,0,0,0
0x38286a790cfc46513c71e57ab11dfe2dbc9745a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38294068f8958e0aa02588f7b878b38bb31b49af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x382a63a5ed6412676e70b2a189d032ea172f33f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3833f8dbdbd6bdcb6a883ff209b869148965b364,0,0,0,0,2172971899180007878680,0,0,13000000000000000000000,0,0,25939257370,0,0,9400000000000000000000,0,0,0
0x3835169f71f2854c299d033a70f9e407ea453213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38376fe81511f7d599c8df938f7f86caedc184c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x383804dfaea49836eab114610f27ff140d485c8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x383e061f2577e73c1c912dae4d0a6bf5f9656195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3840c7e028c7238ea4081080a7e08bc2bfb63ca3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38419e2d80ff9f8ecaa0a4f82044e6afabf53dbc,0,0,9881656804733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38425da69b48377405b0dec39464d4f5daa45c9b,0,0,659994520189699769804000,0,0,0,0,119948000000000000000000,0,0,0,0,0,0,0,0,0
0x384dd664067157a6532f0f938444f7d54d512f53,10000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x384efed2b3431be0fb1599584388344b64ad21bd,119000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x384f3271ae7e2a96df3dd1b1ad30b9ad701d4c6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x384f709c66c23549a5386c28ed379a5b2bcdb965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9904139374,0,0
0x385344a1d22bb4b2242245845468ca7fb303b670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3854a582a6d3656bb109571be401d6078573f52d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x385e58a79a4b3307e0610f18aa3c0e5c6a77897c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38614b5c827e06702e49248eef826dad1dc4442e,0,0,0,0,0,0,0,0,2000000,0,0,0,0,916000000000000000000,0,0,0
0x386546fe518e6981fcb948d2c78dd1211a25cc84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38659f3788e16048540401367cd47b7e98768483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x386855051e6a22b76ac0174d5e0049423c55046c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x386f4636c2f0e40cadfd20b2ba3c426859c053b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x387bf47cd93ded96911ccc9c3c540d37f8094fd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x387fcd03e79ea39a8b41bd0b32b2ec7de27659ee,0,20560000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x388982d6d1e973820fd956136403a2155d5f54a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x388b6f89227895cc1c851a92f17c487712c93402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x388ef4782301c9df9980b1eecf3e6ef5d5a8e411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38a5b1298c30ac6f9ea8c3cb03262666595112da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38a60ac948b9439b0696de225da42cfe6a2b6648,0,0,0,0,0,0,0,0,0,0,0,0,5185092200000,0,0,0,0
0x38b27614400727ba16561031b8840cc0d01cfcae,5831666499800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38ba0cd469c6df3362193198d0e51ce7f0fdc973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38bacb7f75f54df7697ca8277921e59f41feb6be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38bc457a2f50df9a92399a2c7607c953aa673c42,0,0,0,0,417460037641837697340,0,0,0,0,0,0,0,0,0,0,0,0
0x38bf78ca1f07eb3e4c65b26f72c1ed1e48b4d519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38c325a36e2b37de5430213493ccac195b23a82e,0,900000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38c7c05f8e37eb97dde95093f0c903c079a45fa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38c92ce79de3f031d9a7eacab238428a2a8c960e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38ce8c434fd6271b906ef4a93b6aa3453fb4ed47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38cfd5c82a5f7ee18a4088d45a52bb8c2b759cbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38d150f86756c0071d0d1c7d6b5226ff34986fc4,6199981024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38dd9bb9e4a9b390aa6807dd0e5638849c23d86b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38ded82323d44f58a31defa588c76ace8cf9f318,195605895800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38e922259d60cb381f7c428ea62fe28102ce29c1,13965453970762920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38fb669980b585640ab6f98c32a2d3e76e1bac6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x38fb8ad145e45a16c5d91168248f94399f6b16f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3900a47aeb493cd145bc4d9ee77987de4f166a1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39030e35e200207c129eaeb5d15bd73b0ebd860c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39070eefbf295b0f44dcb07ca27c22e7fe8e6b75,0,0,0,0,0,0,500000000000000000000,0,0,0,0,0,0,0,0,0,0
0x390b43cf0024117d2d280d65719e8d45014806f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x390c705e607d3f3cc6714d5d150c608126930547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39115093b9eee6d89b1dae10faa423b15bad93a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000000000000000000,0,0
0x3914bff975ef35e8d3403e1ea953bf886b0e8fea,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0x3918a4c6af46b165c851b45f83f310e565878f4d,0,0,49000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x391bd15b50de3946a432f39a58e3bc2a3a59902e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3920a0bb0bc49a589beb9fcccbc2aaad2551a35c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3922def9b16ef9bb7c5088af50016825f9f5e6e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x392780b8b3b9ed2b4ed9a22888197f347f276222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39284ff9eaab5f7009e69bc782540401c94dd263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3928eb21acced5327dfbf4274e4ee6584580e356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3929f1b0bea040185c006332a451e5cd25b4f301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000000000000000000,0,0
0x39398f8cd7ec9442eeadefad4e52cc4266175df5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x393e787ef209d7b47a06c2ed20498d9ca0c81951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x395667df7f081580179be4f5ef10c916f0308ad7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x395db760556a160359c065cf6e704294dc50c4f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3964ef959ccea98f7de742a02827b02425576648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39677e1c40ac89290b87173d4f28542816bd077d,4000000000000000000,0,0,0,0,0,3253139000000000000000,0,0,8018446190451317753,0,0,0,0,0,0,0
0x396e4f0c1de5000629662648b9aa24e4aa41fee3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x396eb36d973216f02b3b6c5bf8bc989dff769c96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x397206238ab8b0bfcc3d51bcf58bd948024214ca,0,1000821956825753755211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x397459d1953f623a18ceda55a636a3100c629964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x397da418b7d096820bbc378c54390a5ae0962fa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3981394bcc1a7f6a0b9671d7eb22bf2b53928719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x398236551338aa0b582c58efd4f938ea8f27677d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x398389ee0bf5c619805ca8b74d2ef5b8b71f81bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3991392d91faddad1349fc06de23a0283b40981a,300000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39942a0e86fbce72d7516c52747f7e8a75ba57ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3998a4eb96b921ec3de973cc1fa08aaa5aed6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x399e39e34bba683369d2864cb9229d8d88d41d82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39a5417ca097faa685aae666faf1db9b1f8e82f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39aa901d6b886650e7ec4884a72843f7d84a9e21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39ac7b6c53db85f325e5a93737beffe10ca3e751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39bc36fae96fcd645056310f3d25f0aab35ab802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39c37a0bd286f545796afb96dfc535be78141309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39c557189f0b15b0affb876bff6bc2a24148caba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39c997954a4ea2179063a5f4b66e9487f1db4d4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39cabed2ee5745b8200bc1527992fefd865ea8f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39cddb53d1a930c9f40f0ee04f9f1aa422c2c674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39d0efac2b5c256ae5ce91d8e9a9cd17b6768578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39d342814f9a56eec834ea534355aef606e36994,0,0,0,0,0,0,1000000000000000000,0,0,0,0,0,0,0,0,0,492250000000000000000
0x39d343f4d96b6e56a27750574b48a22da311c4d9,0,0,0,0,0,0,0,0,0,0,293800000000,0,0,0,0,0,0
0x39dcc9b8b9eaa2576b81d558e12f39827cb21041,19517498780000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39e15f23aa545f141e9dc3d85b0bace779fcb04b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39e4c0356facb72ba0c3eb6b1030cedbf1650cfa,29374122293540000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39ea6123d79856756a091a30d094ea4f88935146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39ee4fe00fbced647068d4f57c01cb22a80bccd1,0,0,0,439800000,0,0,165003000000000000000000,49000000000000000000000,0,0,0,0,0,0,0,0,0
0x39ef504a7e2cc382f4a7c41f560a55c4b17dc09b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39ef735e44dfc2c2f0a6013abf0b8da85ced0e57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39f1ce392537fe914722d0181d42b657d1369f32,0,0,0,0,0,0,0,0,0,85000000000000,0,0,0,0,0,0,0
0x39f2dafe641caab93a60fc1e4b2157d80cf45616,150499278858302500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39fe84f86374f1d0277308292019a8d1ac981ed7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a0339a731174f84ede5ec8b8c6f9346d1fc736f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a0e6b374fcc051172ab4fcc3599f245bbaf02a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a0ee3261eb706b43cf339f504a2634949dad407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a145250e08890888c900f106567c30a38ed140a,0,172428666620000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a1bc6609fe77e1dd931c2ff201bfa57fb695f07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a2033aa4ed3ea522ba9c6105e2c665bcb5ea7c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a214caf132622b2b0895d02ff8a23a47f562da1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a2238969aba0e2a436a26c0f2abf85af2b17dd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a349854857d84e4b8fe78b0109d06c57befdbd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a361b2e676e2a26a1c70d7cb284f36491a82a85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a3654e5a7bcb8f5281eaaa96c72ef85a4645308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a37345cd0013cb49aa889bca86586d1d8882450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a3ff97254f27b09c03634a1c58f6adac81aa063,0,0,0,0,0,0,0,0,0,9440559440560,0,0,0,0,0,0,0
0x3a522acb80f1f3457691308d801e0ba906475df0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a6341d1872eba1a857f91648b674c6519c2afe2,0,580850682319489642,0,0,318006971087490590,0,0,0,0,0,1704566000,0,0,0,0,0,0
0x3a653fcb9e9c8f5869189285ac2dffcfd05002e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a66369a46f343886bbacd130fc2bda51423aba0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a69794e1d9ce7e4c4f0dd7a65ae1051ebbceec3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a6b7f2deff746da5bf5d93874eaf0ec981e8df2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a6f4d8ed56e0fd3c6ac75747d38c2cc9489b2ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a71c4de2a1a60b56a32f041d12016fe910beae3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479097553511611542295,0,0
0x3a7978a20c74aa5d0dac54eb0bb693754c2f0835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a7c260e127900807810966be391361f95b53eb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a7c9bd53989c3a8f09216b0b52fb7ba7bcb30c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a7db224acae17de7798797d82cdf8253017dfa8,0,39999900000000000000000,449997920000000000000000,0,0,0,62299000000000000000000,0,59999800,0,0,1,0,0,0,0,0
0x3a898b04b349e6e14bb75e50518b87ece941ff67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a89f13f3bd283c172f0a465b3767615975057fe,0,0,0,0,0,0,0,0,0,0,0,0,0,125000000000000000000000,0,0,0
0x3a8d6756656157d3923a4b90f56af5100d956a16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a9d8086fc080408c5eea635a51544261bf8325f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3aa6de9cd038b1da36e3e2a69ddbb088f3b64ba1,232353248499849900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3abc7374d75db3e0805a75816a26b856e708e39e,0,0,0,0,0,101326,0,0,0,0,0,0,0,0,0,0,0
0x3abd81b46ad13a85ece4d595c3e3682cf515a6d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3ac628725e1b9b74f8abf9b0bdbcd382eeb51a82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3ad4b9aac8bf39f32afe5e08187da791f5233e30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3adb53bd845d3c07378bb1c1974819417807e173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3adf1862e99f6d68554bc0f02173c15cb7d8e24d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3ae1c50cb6915169c16249fc0648b387a7e51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3ae7f3679d63077b4ab30dc96af2df72239faaff,0,0,0,0,1957697688247351060590,0,0,0,0,0,0,0,0,0,0,0,0
0x3ae99b50c8a610c5916d731a39cb6abba13680e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3af02903539095acb8ccd39bdc0ced31312f65ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3afede3bae175d07c2198f27cf1f92ae0e9ee2b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b015942a9f81a04111b8828e1335e3a78ede5a7,0,6816663824762975423474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b041627814ba14f6d5eaa29249d28df1d463fc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b08e9c6a71aa5f40658ec2a374d56c4caca3eed,0,0,0,0,319569187121791000,0,0,0,0,0,0,0,0,0,0,0,0
0x3b09bad8f8fa3bcd6559f0bc3cdbbfb0cd1fa038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b0ca1f59a08d8b22ad1c5f82e8d749d4229f877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b1397cce3bf7e93fabe3fbc269455af0920e475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b1719550572549ef30665d0deb87f0d437e2dcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b180176481c61fefe02583d7b77cb99edbbf558,0,0,403966589066517719000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b184e2d02d2ee46b8d286ada8a8ff8d8894a64b,0,0,4133645306715709000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b194f1b783ac1aca6466ffd881dd8da72212c8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b1acf100878f741980a850fc2ac024f75b7bad2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b1db890b8a63c7f451c24af5f319f3883f8e7b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b1e7c28bedcaea9de25edc158fd424a8a4602c9,0,0,17096457284820000000000,0,0,0,0,0,0,0,5000000000,0,0,0,0,0,0
0x3b20a3da74461a53d04fc9e444fe74d9f778883a,0,0,0,0,0,0,0,0,0,0,0,0,0,999000000000000000000,0,0,0
0x3b22a31058ea0abcf860303e3199ef90ce9f86ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b26bca72a05c0fc0b1cbfe55fcc409ad0b745bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b2771f2cf8d593cf1ecb6a77cd683530b2e12ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b2866054c04e8af56015fa9a2382d5ba6626b46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b2e263090d7c8dcccc09fea491fc01f3d1ab838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b302186f1abbb6b3d106888af4e4a980322ae6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b314f2bc86bc7fe5d29642d3eb0b0ce76303619,39883155000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b33e894232ea5eda0f2c170a458d290c030a622,0,0,0,0,0,0,0,0,0,0,0,0,0,61163122500000000000,0,0,0
0x3b39ae56bf873916b873234dc41208b754cbd30f,0,50000000000000000,0,0,0,0,0,0,0,36000000000000000000,0,0,0,0,0,0,0
0x3b3ad0cd51e0feff2bc059cc77f756f7f326b296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b3b8eb7d267bb0cc22385a490c1571d1cdc66bc,0,15855538941090000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b3c657deacfb5cae52224019685ac94c5662617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b3c74b33ed0afd39a73323358791ab76299bb95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b3fcfd0ec9e2560c83c3500d8b8d4cdf52a6eff,1669273613673800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b42ce0496d5c60b3073a724973f3eb6d167b48c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b4ded25c77c7034c3c336f888285df24bd23dd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b4f5110fbe2c50a806e5aec8f0f5bb1e2fd96a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b566a8afad19682dc2ce8679a3ce444a5b0fd4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3b5c57cabe9abe13b23c369bddefdea0c2b6adf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
